2018-03-22 15:59:56,457 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-10 10:02:28,675 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`
            FROM information_schema.key_column_usage AS kc
            WHERE
                kc.table_schema = 'django_learn' AND
                kc.table_name = 'auth_user_groups'
        ; args=['django_learn', u'auth_user_groups']
2018-04-10 10:02:28,676 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT c.constraint_name, c.constraint_type
            FROM information_schema.table_constraints AS c
            WHERE
                c.table_schema = 'django_learn' AND
                c.table_name = 'auth_user_groups'
        ; args=['django_learn', u'auth_user_groups']
2018-04-10 10:02:28,677 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `auth_user_groups`; args=None
2018-04-10 10:02:28,680 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, data_type, character_maximum_length, numeric_precision, numeric_scale, extra
            FROM information_schema.columns
            WHERE table_name = 'auth_user_groups' AND table_schema = DATABASE(); args=[u'auth_user_groups']
2018-04-10 10:02:28,680 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SELECT * FROM `auth_user_groups` LIMIT 1; args=None
2018-04-10 10:02:28,682 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, referenced_table_name, referenced_column_name
            FROM information_schema.key_column_usage
            WHERE table_name = 'auth_user_user_permissions'
                AND table_schema = DATABASE()
                AND referenced_table_name IS NOT NULL
                AND referenced_column_name IS NOT NULL; args=[u'auth_user_user_permissions']
2018-04-10 10:02:28,682 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `auth_user_user_permissions`; args=None
2018-04-10 10:02:28,683 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`
            FROM information_schema.key_column_usage AS kc
            WHERE
                kc.table_schema = 'django_learn' AND
                kc.table_name = 'auth_user_user_permissions'
        ; args=['django_learn', u'auth_user_user_permissions']
2018-04-10 10:02:28,683 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT c.constraint_name, c.constraint_type
            FROM information_schema.table_constraints AS c
            WHERE
                c.table_schema = 'django_learn' AND
                c.table_name = 'auth_user_user_permissions'
        ; args=['django_learn', u'auth_user_user_permissions']
2018-04-10 10:02:28,684 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) SHOW INDEX FROM `auth_user_user_permissions`; args=None
2018-04-10 10:02:28,687 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, data_type, character_maximum_length, numeric_precision, numeric_scale, extra
            FROM information_schema.columns
            WHERE table_name = 'auth_user_user_permissions' AND table_schema = DATABASE(); args=[u'auth_user_user_permissions']
2018-04-10 10:02:28,688 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SELECT * FROM `auth_user_user_permissions` LIMIT 1; args=None
2018-04-10 10:02:28,689 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT column_name, referenced_table_name, referenced_column_name
            FROM information_schema.key_column_usage
            WHERE table_name = 'department'
                AND table_schema = DATABASE()
                AND referenced_table_name IS NOT NULL
                AND referenced_column_name IS NOT NULL; args=[u'department']
2018-04-10 10:02:28,690 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `department`; args=None
2018-04-10 10:02:28,691 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`
            FROM information_schema.key_column_usage AS kc
            WHERE
                kc.table_schema = 'django_learn' AND
                kc.table_name = 'department'
        ; args=['django_learn', u'department']
2018-04-10 10:02:28,691 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT c.constraint_name, c.constraint_type
            FROM information_schema.table_constraints AS c
            WHERE
                c.table_schema = 'django_learn' AND
                c.table_name = 'department'
        ; args=['django_learn', u'department']
2018-04-10 10:02:28,692 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `department`; args=None
2018-04-10 10:02:28,694 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, data_type, character_maximum_length, numeric_precision, numeric_scale, extra
            FROM information_schema.columns
            WHERE table_name = 'department' AND table_schema = DATABASE(); args=[u'department']
2018-04-10 10:02:28,695 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SELECT * FROM `department` LIMIT 1; args=None
2018-04-10 10:02:28,696 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT column_name, referenced_table_name, referenced_column_name
            FROM information_schema.key_column_usage
            WHERE table_name = 'django_admin_log'
                AND table_schema = DATABASE()
                AND referenced_table_name IS NOT NULL
                AND referenced_column_name IS NOT NULL; args=[u'django_admin_log']
2018-04-10 10:02:28,697 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `django_admin_log`; args=None
2018-04-10 10:02:28,697 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`
            FROM information_schema.key_column_usage AS kc
            WHERE
                kc.table_schema = 'django_learn' AND
                kc.table_name = 'django_admin_log'
        ; args=['django_learn', u'django_admin_log']
2018-04-10 10:02:28,698 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT c.constraint_name, c.constraint_type
            FROM information_schema.table_constraints AS c
            WHERE
                c.table_schema = 'django_learn' AND
                c.table_name = 'django_admin_log'
        ; args=['django_learn', u'django_admin_log']
2018-04-10 10:02:28,699 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `django_admin_log`; args=None
2018-04-10 10:02:28,702 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, data_type, character_maximum_length, numeric_precision, numeric_scale, extra
            FROM information_schema.columns
            WHERE table_name = 'django_admin_log' AND table_schema = DATABASE(); args=[u'django_admin_log']
2018-04-10 10:02:28,702 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SELECT * FROM `django_admin_log` LIMIT 1; args=None
2018-04-10 10:02:28,705 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, referenced_table_name, referenced_column_name
            FROM information_schema.key_column_usage
            WHERE table_name = 'django_content_type'
                AND table_schema = DATABASE()
                AND referenced_table_name IS NOT NULL
                AND referenced_column_name IS NOT NULL; args=[u'django_content_type']
2018-04-10 10:02:28,705 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) SHOW INDEX FROM `django_content_type`; args=None
2018-04-10 10:02:28,706 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`
            FROM information_schema.key_column_usage AS kc
            WHERE
                kc.table_schema = 'django_learn' AND
                kc.table_name = 'django_content_type'
        ; args=['django_learn', u'django_content_type']
2018-04-10 10:02:28,707 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT c.constraint_name, c.constraint_type
            FROM information_schema.table_constraints AS c
            WHERE
                c.table_schema = 'django_learn' AND
                c.table_name = 'django_content_type'
        ; args=['django_learn', u'django_content_type']
2018-04-10 10:02:28,708 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) SHOW INDEX FROM `django_content_type`; args=None
2018-04-10 10:02:28,710 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, data_type, character_maximum_length, numeric_precision, numeric_scale, extra
            FROM information_schema.columns
            WHERE table_name = 'django_content_type' AND table_schema = DATABASE(); args=[u'django_content_type']
2018-04-10 10:02:28,711 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SELECT * FROM `django_content_type` LIMIT 1; args=None
2018-04-10 10:02:28,712 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT column_name, referenced_table_name, referenced_column_name
            FROM information_schema.key_column_usage
            WHERE table_name = 'django_migrations'
                AND table_schema = DATABASE()
                AND referenced_table_name IS NOT NULL
                AND referenced_column_name IS NOT NULL; args=[u'django_migrations']
2018-04-10 10:02:28,713 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `django_migrations`; args=None
2018-04-10 10:02:28,713 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
                kc.`referenced_table_name`, kc.`referenced_column_name`
            FROM information_schema.key_column_usage AS kc
            WHERE
                kc.table_schema = 'django_learn' AND
                kc.table_name = 'django_migrations'
        ; args=['django_learn', u'django_migrations']
2018-04-10 10:02:28,714 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT c.constraint_name, c.constraint_type
            FROM information_schema.table_constraints AS c
            WHERE
                c.table_schema = 'django_learn' AND
                c.table_name = 'django_migrations'
        ; args=['django_learn', u'django_migrations']
2018-04-10 10:02:28,715 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `django_migrations`; args=None
2018-04-10 10:02:28,718 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.001) 
            SELECT column_name, data_type, character_maximum_length, numeric_precision, numeric_scale, extra
            FROM information_schema.columns
            WHERE table_name = 'django_migrations' AND table_schema = DATABASE(); args=[u'django_migrations']
2018-04-10 10:02:28,718 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SELECT * FROM `django_migrations` LIMIT 1; args=None
2018-04-10 10:02:28,720 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT column_name, referenced_table_name, referenced_column_name
            FROM information_schema.key_column_usage
            WHERE table_name = 'django_session'
                AND table_schema = DATABASE()
                AND referenced_table_name IS NOT NULL
                AND referenced_column_name IS NOT NULL; args=[u'django_session']
2018-04-10 10:02:28,721 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) SHOW INDEX FROM `django_session`; args=None
2018-04-10 10:02:28,721 - /root/python27/devopsenv/lib/python2.7/site-packages/django/db/backends/utils.py:89[DEBUG] - (0.000) 
            SELECT kc.`constraint_name`, kc.`column_name`,
